BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,SalePrice
0,0,0,-0.9726849003236182,0.5,-0.2885539604701581,-1.2837357583879425,-2.4103410492171595,1,0.5,1,1,0.34500134005042443,-0.7948908644380643,-0.12020053800860488,-0.4176439417213963,-0.8196835076441235,-0.24097846650905572,0.7894700167005748,-0.7613597983235844,-1.0621006073696266,4.327096547610473,0.5,-0.31857410891121296,90000
0.5,0.125,0.9166666666666666,0.44367709060019034,0.125,-0.2885539604701581,-0.22459342064451354,0.12894885197690784,1,0.9,1,1,-0.12578441462000187,-0.7948908644380643,-0.12020053800860488,-0.7639936928089147,1.107430697123059,-0.24097846650905572,-1.025689391776337,1.2271648985501782,0.16372301852733404,-0.21138115318786754,0.7,-0.31857410891121296,159000
0.5,0.125,0.375,0.13234055389557606,0.125,-0.2885539604701581,-0.0955953154065318,-0.06480307046608651,1,0.5,1,1,0.45623094142860204,-0.7948908644380643,-0.12020053800860488,-0.33581405547544413,-0.8196835076441235,-0.24097846650905572,-1.025689391776337,-0.7613597983235844,0.16372301852733404,-0.21138115318786754,0.5,-0.31857410891121296,139000
0.5,0.625,0.125,-0.9726849003236182,0.125,-0.2885539604701581,1.336962590131055,0.22924396477092845,1,0.9,1,1,-0.011968078326052659,1.995305374501475,-0.12020053800860488,1.6376183174792625,-0.8196835076441235,-0.24097846650905572,2.6046294251774866,1.2271648985501782,1.3895466444242945,-0.21138115318786754,0.7,1.5271330300188295,325300
0.5,0.125,0.125,-0.9726849003236182,0.125,-0.2885539604701581,0.15787464576283583,-0.9583413480855428,1,0.9,1,2,-0.1413048241146313,-0.7948908644380643,-0.12020053800860488,-0.7754118164711405,-0.8196835076441235,-0.24097846650905572,-1.025689391776337,-0.7613597983235844,0.16372301852733404,-0.21138115318786754,0.7,-0.31857410891121296,139400
0.5,0.125,0.125,-0.9726849003236182,0.125,-0.2885539604701581,2.73783675052247,1.6402138470322638,1,0.9,1,1,1.6357820630204394,-0.7948908644380643,-0.12020053800860488,0.5319633428537228,-0.8196835076441235,-0.24097846650905572,0.7894700167005748,-0.7613597983235844,0.16372301852733404,-0.21138115318786754,0.7,0.2966616040654679,230000
0.5,0.125,0.9166666666666666,0.8690241900417056,0.125,-0.2885539604701581,-0.8311108277283574,-0.03972929226758135,1,0.5,1,1,-0.2654681000716668,-0.7948908644380643,-0.12020053800860488,-0.8667568057689476,1.107430697123059,-0.24097846650905572,-1.025689391776337,-0.7613597983235844,0.16372301852733404,-0.21138115318786754,0.5,-0.31857410891121296,129900
0.5,0.375,0.625,-0.5604928658132838,0.75,3.8523027913519745,-0.8220583291151657,0.005859395366064376,1,0.9,1,1,-0.2654681000716668,-0.7948908644380643,-0.12020053800860488,-0.8667568057689476,1.107430697123059,-0.24097846650905572,-1.025689391776337,-0.7613597983235844,0.16372301852733404,-0.21138115318786754,0.7,-0.31857410891121296,154000
0.5,0.125,0.125,-0.9726849003236182,0.125,-0.2885539604701581,2.2603174486766084,1.1592531924973013,1,0.9,1,1,1.1313687544449826,-0.7948908644380643,-0.12020053800860488,0.1608743238313817,-0.8196835076441235,-0.24097846650905572,0.7894700167005748,-0.7613597983235844,0.16372301852733404,-0.21138115318786754,0.7,0.2966616040654679,256300
0.5,0.375,0.5833333333333334,-0.4596373680075637,0.625,2.724105293101034,-0.876373320794316,-0.35885010570310144,1,0.5,1,1,-0.6793456865951185,-0.7948908644380643,-0.12020053800860488,-1.1712401034283044,-0.8196835076441235,3.94745678471977,-1.025689391776337,-0.7613597983235844,0.16372301852733404,-0.21138115318786754,0.7,-0.9338098218878937,134800
0.5,0.125,0.9166666666666666,1.6977932807061014,0.125,-0.2885539604701581,-0.18385717688515088,1.4738151371694568,1,0.9,1,1,1.4003891856852262,-0.7948908644380643,-0.12020053800860488,0.35878846730996367,1.107430697123059,-0.24097846650905572,0.7894700167005748,-0.7613597983235844,0.16372301852733404,-0.21138115318786754,0.7,0.2966616040654679,306000
0.5,0.875,0.5833333333333334,1.8271514191960467,0.125,-0.2885539604701581,-0.815268955155272,0.9723395731993538,1,0.5,1,1,1.1313687544449826,-0.7948908644380643,-0.12020053800860488,0.1608743238313817,1.107430697123059,-0.24097846650905572,-1.025689391776337,-0.7613597983235844,-1.0621006073696266,-0.21138115318786754,0.5,-0.31857410891121296,207500
0.5,0.125,0.125,-0.9726849003236182,0.125,-0.2885539604701581,-0.10691093867302143,-1.2250351707423703,1,0.3,2,1,-1.6623049545883162,-0.7948908644380643,-0.12020053800860488,-1.894387935369277,-0.8196835076441235,-0.24097846650905572,-1.025689391776337,-0.7613597983235844,-2.2879242332665872,-0.21138115318786754,0.3,-1.5490455348645746,68500
0.5,0.125,0.125,-0.9726849003236182,0.125,-0.2885539604701581,0.1850321416024109,-0.9309881355053554,1,0.5,2,1,-1.3286161504537835,0.7353645441100574,-0.12020053800860488,-0.3776805089036057,-0.8196835076441235,-0.24097846650905572,-1.025689391776337,-0.7613597983235844,0.16372301852733404,-0.21138115318786754,0.5,-0.31857410891121296,40000
0.5,0.125,0.125,-0.9726849003236182,0.125,-0.2885539604701581,1.4953813158619096,0.3888043714886885,1,0.7,1,1,0.16910336577795745,-0.7948908644380643,-0.12020053800860488,-0.5470493432266229,-0.8196835076441235,-0.24097846650905572,-1.025689391776337,1.2271648985501782,0.16372301852733404,-0.21138115318786754,0.7,-0.31857410891121296,149350
0.5,0.625,0.125,-0.9726849003236182,0.125,-0.2885539604701581,1.5089600637816971,0.4024809777787822,1,0.9,1,1,0.1846237752725869,-0.7948908644380643,-0.12020053800860488,-0.5356312195643971,-0.8196835076441235,-0.24097846650905572,0.7894700167005748,-0.7613597983235844,0.16372301852733404,-0.21138115318786754,0.7,0.2966616040654679,179900
0.5,0.125,0.625,1.259291116333405,0.125,-0.2885539604701581,-0.4237483901347309,0.7763082163746772,1,0.7,1,1,1.39004224602214,-0.7948908644380643,-0.12020053800860488,0.35117638486847974,-0.8196835076441235,3.94745678471977,-1.025689391776337,1.2271648985501782,1.3895466444242945,-0.21138115318786754,0.7,-0.31857410891121296,165500
0.5,0.125,0.9166666666666666,1.555280077284975,0.125,-0.2885539604701581,-0.360380899842389,1.14785602058889,1,0.9,1,1,1.0304860927298913,-0.7948908644380643,-0.12020053800860488,0.08665652002691347,1.107430697123059,-0.24097846650905572,0.7894700167005748,-0.7613597983235844,-1.0621006073696266,-0.21138115318786754,0.9,-0.31857410891121296,277500
0.5,0.625,0.125,-0.9726849003236182,0.125,-0.2885539604701581,1.2441744793458398,0.13578715512195472,1,0.9,1,1,-0.07922318613611355,2.228967128501338,-0.12020053800860488,1.782247883867457,-0.8196835076441235,-0.24097846650905572,2.6046294251774866,1.2271648985501782,1.3895466444242945,-0.21138115318786754,0.7,1.5271330300188295,309000
0.5,0.125,0.125,-0.9726849003236182,0.125,-0.2885539604701581,1.1989119862798814,0.09019846748830898,1,0.9,1,1,-0.16975890818811862,-0.7948908644380643,-0.12020053800860488,-0.7963450431852214,-0.8196835076441235,-0.24097846650905572,-1.025689391776337,1.2271648985501782,0.16372301852733404,-0.21138115318786754,0.5,-0.31857410891121296,145000
0.5,0.125,0.625,1.686830726596784,0.125,-0.2885539604701581,-1.0936332875109167,0.5460853438247663,1,0.7,1,1,0.347588074966196,-0.7948908644380643,-0.12020053800860488,-0.4157409211110253,-0.8196835076441235,3.94745678471977,-1.025689391776337,-0.7613597983235844,0.16372301852733404,-0.21138115318786754,0.5,-0.9338098218878937,153000
0.5,0.125,0.9166666666666666,0.6300405104585862,0.125,-0.2885539604701581,-0.5459571214128189,-0.000978907778982484,1,0.5,1,1,-0.2732283048189815,-0.7948908644380643,-0.12020053800860488,-0.8724658676000606,1.107430697123059,-0.24097846650905572,-1.025689391776337,-0.7613597983235844,0.16372301852733404,-0.21138115318786754,0.7,-0.9338098218878937,109000
0,0,0,-0.9726849003236182,0.5,-0.2885539604701581,-1.2837357583879425,-2.4103410492171595,1,0.5,2,4,-0.027488487820682098,-0.7948908644380643,-0.12020053800860488,-0.6916789096148175,-0.8196835076441235,-0.24097846650905572,0.7894700167005748,-0.7613597983235844,-1.0621006073696266,4.327096547610473,0.3,-0.31857410891121296,82000
0.5,0.125,0.625,0.4370995581345999,0.125,-0.2885539604701581,-0.27664528767036584,0.06968355805316839,1,0.9,1,1,0.4174299176920285,-0.7948908644380643,-0.12020053800860488,-0.3643593646310088,-0.8196835076441235,-0.24097846650905572,0.7894700167005748,-0.7613597983235844,0.16372301852733404,-0.21138115318786754,0.5,-0.31857410891121296,160000
0.5,0.875,0.5833333333333334,1.1474730644183677,0.125,-0.2885539604701581,-0.41695901617483716,0.6668953660539275,1,0.7,1,1,0.4277768573551148,-0.7948908644380643,-0.12020053800860488,-0.3567472821895249,-0.8196835076441235,3.94745678471977,-1.025689391776337,1.2271648985501782,-1.0621006073696266,-0.21138115318786754,0.5,-0.9338098218878937,170000
0.5,0.625,0.75,0.6651206836084019,0.375,0.28794256336136637,-1.2837357583879425,-0.4956161686040387,1,0.7,1,1,-0.7207334452474636,-0.7948908644380643,-0.12020053800860488,-1.2016884331942401,1.107430697123059,-0.24097846650905572,-1.025689391776337,-0.7613597983235844,-1.0621006073696266,-0.21138115318786754,0.7,-0.9338098218878937,144000
0.5,0.625,0.375,-0.3587818702018436,0.5833333333333334,2.7550997298661697,-0.905793941287189,-0.27223159919917456,1,0.5,1,1,-0.5810497597957988,-0.7948908644380643,-0.12020053800860488,-1.0989253202342073,1.107430697123059,-0.24097846650905572,-1.025689391776337,-0.7613597983235844,0.16372301852733404,-0.21138115318786754,0.5,-0.9338098218878937,130250
0.5,0.125,0.75,-0.5802254632100552,0.5833333333333334,2.8480830401615767,-0.2313827946044073,0.21100848971747016,1,0.9,1,3,-0.032661957652225244,-0.7948908644380643,-0.12020053800860488,-0.6954849508355594,1.107430697123059,-0.24097846650905572,-1.025689391776337,-0.7613597983235844,0.16372301852733404,-0.21138115318786754,0.5,-0.31857410891121296,141000
0.5,0.125,0.9166666666666666,0.027100034446128993,0.125,-0.2885539604701581,1.6492737922861684,1.5832279874902067,1,0.9,1,1,1.5245524616422617,-0.7948908644380643,-0.12020053800860488,0.4501334566077707,1.107430697123059,-0.24097846650905572,0.7894700167005748,-0.7613597983235844,-1.0621006073696266,-0.21138115318786754,0.9,-0.31857410891121296,319900
0.5,0.125,0.9166666666666666,1.9893972200139443,0.125,-0.2885539604701581,-1.0958964121642147,0.8583678541152395,1,0.9,1,1,0.9192564913517136,0.6506048882473621,-0.12020053800860488,1.2056326389250498,1.107430697123059,-0.24097846650905572,-1.025689391776337,1.2271648985501782,-2.2879242332665872,-0.21138115318786754,0.7,-0.31857410891121296,239686
0.5,0.625,0.9166666666666666,-0.9200646405988947,0.125,-0.2885539604701581,2.409683675794271,1.3644022868487071,1,0.9,1,1,1.2762259097281907,-0.7948908644380643,-0.12020053800860488,0.2674434780121566,-0.8196835076441235,-0.24097846650905572,0.7894700167005748,-0.7613597983235844,0.16372301852733404,-0.21138115318786754,0.7,0.2966616040654679,249700
0.5,0.125,0.125,-0.9726849003236182,0.125,-0.2885539604701581,0.3819239864393304,-0.7326773442989964,1,0.7,1,1,-1.1035702127816565,0.8453230165805811,-0.12020053800860488,-0.12077272650352337,-0.8196835076441235,-0.24097846650905572,0.7894700167005748,-0.7613597983235844,-1.0621006073696266,8.865574248408814,0.5,0.9118973170421487,113000
0.5,0.125,0.5833333333333334,0.7002008567582176,0.125,-0.2885539604701581,-0.8492158249547409,-0.2334812147105757,1,0.9,1,1,-0.537075266227682,-0.7948908644380643,-0.12020053800860488,-1.0665739698579007,1.107430697123059,-0.24097846650905572,-1.025689391776337,-0.7613597983235844,0.16372301852733404,-0.21138115318786754,0.5,-0.31857410891121296,127000
0.5,0.625,0.9166666666666666,-0.5736479307444647,0.125,-0.2885539604701581,0.1012965294303877,-0.6004701501614238,1,0.7,1,1,-0.9535395876669053,0.753690956188478,-0.12020053800860488,-0.08651835551684572,-0.8196835076441235,3.94745678471977,0.7894700167005748,-0.7613597983235844,0.16372301852733404,-0.21138115318786754,0.5,-0.31857410891121296,177000
0.5,0.125,0.125,-0.9726849003236182,0.125,-0.2885539604701581,0.5629739587031645,-0.5503225937644135,1,0.5,1,1,-0.8966314195199306,-0.7948908644380643,7.2836905644550916,-0.6460064149659139,-0.8196835076441235,-0.24097846650905572,-1.025689391776337,-0.7613597983235844,0.16372301852733404,-0.21138115318786754,0.5,-0.31857410891121296,114500
0.5,0.875,0.375,-0.7446637748498163,0.9166666666666666,4.125053834885168,-1.2837357583879425,-0.5503225937644135,1,0.5,2,1,-0.8966314195199306,-0.7948908644380643,-0.12020053800860488,-1.3310938346994667,1.107430697123059,-0.24097846650905572,-1.025689391776337,-0.7613597983235844,-1.0621006073696266,-0.21138115318786754,0.5,-0.9338098218878937,110000
0.5,0.875,0.9166666666666666,2.995759687249282,0.125,-0.2885539604701581,-1.2113157694824088,1.7883770818416125,1,0.7,1,1,1.7573586040617033,-0.7948908644380643,-0.12020053800860488,0.621405311541159,3.034544901890241,-0.24097846650905572,-2.8408488002532493,1.2271648985501782,-3.513747859163548,-0.21138115318786754,0.7,-0.9338098218878937,385000
0.5,0.125,0.75,-0.1307607447280416,0.125,-0.2885539604701581,-1.2837357583879425,-1.5350382466511614,1,0.5,1,1,0.5105523746598051,-0.7948908644380643,-0.12020053800860488,-0.29585062265765355,-0.8196835076441235,-0.24097846650905572,-1.025689391776337,-0.7613597983235844,0.16372301852733404,-0.21138115318786754,0.5,-0.31857410891121296,130000
0.5,0.125,0.5833333333333334,0.10164540238948734,0.125,-0.2885539604701581,0.8322857924456175,0.837852944680099,1,0.7,1,1,0.6786901441849573,-0.7948908644380643,-0.12020053800860488,-0.17215428298353982,-0.8196835076441235,-0.24097846650905572,0.7894700167005748,-0.7613597983235844,0.16372301852733404,-0.21138115318786754,0.5,0.2966616040654679,180500
0.5,0.125,0.9166666666666666,0.4502546230657808,0.125,-0.2885539604701581,-0.5572727446793085,-0.1992896989853414,1,0.9,1,1,-0.46464668858607794,0.9369550769726842,-0.12020053800860488,0.425394188672948,1.107430697123059,-0.24097846650905572,0.7894700167005748,1.2271648985501782,0.16372301852733404,-0.21138115318786754,0.7,0.2966616040654679,172500
0.5,0.125,0.125,-0.9726849003236182,0.125,-0.2885539604701581,0.6625514434482731,-0.4500274809703929,1,0.9,1,1,-0.7828150832259815,1.1751984339921522,-0.12020053800860488,0.3892367970758993,-0.8196835076441235,-0.24097846650905572,0.7894700167005748,1.2271648985501782,0.16372301852733404,-0.21138115318786754,0.7,0.2966616040654679,196500
0.5,0.875,0.125,-0.9726849003236182,0.125,-0.2885539604701581,1.9072700027621319,0.8036614289548647,1,0.9,1,1,0.6812768791007289,2.6848366289520507,-0.12020053800860488,2.72043704478035,-0.8196835076441235,-0.24097846650905572,2.6046294251774866,1.2271648985501782,0.16372301852733404,-0.21138115318786754,0.7,2.1423687429955103,438780
0.5,0.625,0.75,0.4129819390941016,0.125,-0.2885539604701581,-0.9487933096998495,-0.6323822315049759,1,0.9,1,1,-0.9897538764877073,-0.7948908644380643,-0.12020053800860488,-1.3996025766728222,-0.8196835076441235,-0.24097846650905572,-1.025689391776337,-0.7613597983235844,-1.0621006073696266,-0.21138115318786754,0.5,-1.5490455348645746,124900
0.5,0.125,0.75,1.0904677830499172,0.125,-0.2885539604701581,-0.7926377086222928,0.22924396477092845,1,0.9,1,1,-0.011968078326052659,-0.7948908644380643,-0.12020053800860488,-0.6802607859525915,1.107430697123059,-0.24097846650905572,-1.025689391776337,1.2271648985501782,0.16372301852733404,-0.21138115318786754,0.7,-0.9338098218878937,158000
0.3,0.125,0.125,-0.9726849003236182,0.125,-0.2885539604701581,-0.08427969214004218,-1.2022408269255476,1,0.5,2,1,-1.5045141247262503,0.4192339357573017,-0.12020053800860488,-0.7697027546400276,-0.8196835076441235,-0.24097846650905572,-1.025689391776337,-0.7613597983235844,0.16372301852733404,-0.21138115318786754,0.3,-0.31857410891121296,101000
0.7,0.375,0.9166666666666666,-0.9200646405988947,0.125,-0.2885539604701581,1.7624300249510647,0.7124840536875732,1,0.9,1,1,0.5364197238175208,-0.7948908644380643,-0.12020053800860488,-0.27682041655394374,-0.8196835076441235,-0.24097846650905572,0.7894700167005748,-0.7613597983235844,-1.0621006073696266,-0.21138115318786754,0.7,-0.31857410891121296,202500
0.5,0.125,0.125,-0.9726849003236182,0.125,-0.2885539604701581,0.01982404191166238,-1.0973868453681623,1,0.7,1,1,-0.6741722167635754,1.0560767554824182,-0.12020053800860488,0.37020659097218955,-0.8196835076441235,-0.24097846650905572,0.7894700167005748,-0.7613597983235844,0.16372301852733404,-0.21138115318786754,0.5,1.5271330300188295,140000
0.5,0.125,0.9166666666666666,0.647580597033494,0.125,-0.2885539604701581,-0.5640621186392023,-0.000978907778982484,1,0.9,1,1,-0.2732283048189815,1.4432222106390538,-0.12020053800860488,0.9867852687323871,1.107430697123059,-0.24097846650905572,0.7894700167005748,1.2271648985501782,0.16372301852733404,-0.21138115318786754,0.7,0.9118973170421487,219500
0.5,0.625,0.125,-0.9726849003236182,0.125,-0.2885539604701581,1.303015720331586,0.19505244904569416,1,0.9,1,1,-0.050769102062626255,2.2518751435993636,-0.12020053800860488,1.8222113166852474,-0.8196835076441235,-0.24097846650905572,0.7894700167005748,1.2271648985501782,1.3895466444242945,-0.21138115318786754,0.7,1.5271330300188295,317000
0.5,0.875,0.9166666666666666,1.0268849692158761,0.125,-0.2885539604701581,1.05859825777541,2.0277176919182525,1,0.5,1,1,2.7015168483183274,-0.7948908644380643,-0.12020053800860488,1.3160078343265667,1.107430697123059,-0.24097846650905572,0.7894700167005748,-0.7613597983235844,0.16372301852733404,-0.21138115318786754,0.5,0.2966616040654679,180000
0.5,0.625,0.9166666666666666,1.2483285622240878,0.125,-0.2885539604701581,-0.28796091093685544,0.901677107367203,1,0.9,1,1,0.8183738296366223,-0.7948908644380643,-0.12020053800860488,-0.0693911700235069,1.107430697123059,-0.24097846650905572,0.7894700167005748,-0.7613597983235844,0.16372301852733404,-0.21138115318786754,0.7,0.2966616040654679,226000
0.5,0.125,0.125,-0.9726849003236182,0.125,-0.2885539604701581,0.4068183576256076,-0.7076035661004914,1,0.5,1,1,-1.0751161287081692,-0.7948908644380643,-0.12020053800860488,-1.4624022568150645,-0.8196835076441235,-0.24097846650905572,-1.025689391776337,-0.7613597983235844,-1.0621006073696266,-0.21138115318786754,0.5,-1.5490455348645746,80000
0.5,0.125,0.5833333333333334,0.3493991252600607,0.125,-0.2885539604701581,0.30271462357390305,0.5620413844965423,2,0.5,1,1,0.365695219376597,1.4569670196978692,-0.12020053800860488,1.4682494831562451,-0.8196835076441235,-0.24097846650905572,0.7894700167005748,-0.7613597983235844,0.16372301852733404,-0.21138115318786754,0.5,0.2966616040654679,225000
0.5,0.875,0.75,3.1492354447797255,0.125,-0.2885539604701581,-0.5074840023067542,2.6568415812625634,1,0.9,1,1,2.7429046069706726,-0.7948908644380643,-0.12020053800860488,1.3464561640925024,1.107430697123059,-0.24097846650905572,0.7894700167005748,-0.7613597983235844,0.16372301852733404,-0.21138115318786754,0.5,0.9118973170421487,244000
0.5,0.125,0.75,0.2660837140292484,0.125,-0.2885539604701581,-0.6500608554645234,-0.48421899669562724,1,0.5,1,1,-0.821616106962555,-0.7948908644380643,-0.12020053800860488,-1.2759062369987084,1.107430697123059,-0.24097846650905572,-1.025689391776337,-0.7613597983235844,-1.0621006073696266,-0.21138115318786754,0.5,-1.5490455348645746,129500
0.5,0.125,0.125,-0.9726849003236182,0.125,-0.2885539604701581,0.5991839531559312,-0.5138516436574969,1,0.7,1,1,-0.7181467103316921,1.1133467932274828,-0.12020053800860488,0.38543075585515735,-0.8196835076441235,-0.24097846650905572,0.7894700167005748,1.2271648985501782,0.16372301852733404,-0.21138115318786754,0.5,0.2966616040654679,185000
0.5,0.125,0.75,-0.2710814373273044,0.5833333333333334,1.955443261325668,-0.36943339845558076,0.06512468928980382,1,0.7,1,1,-0.1982129922616059,-0.7948908644380643,-0.12020053800860488,-0.8172782698993022,1.107430697123059,-0.24097846650905572,-1.025689391776337,-0.7613597983235844,0.16372301852733404,-0.21138115318786754,0.5,-0.31857410891121296,144900
0.5,0.125,0.125,-0.9726849003236182,0.125,-0.2885539604701581,0.6172889503823146,-0.4956161686040387,1,0.7,2,1,-0.8345497815414129,0.9575722905609074,-0.12020053800860488,0.1703894268832366,-0.8196835076441235,-0.24097846650905572,0.7894700167005748,-0.7613597983235844,0.16372301852733404,4.327096547610473,0.5,0.9118973170421487,107400
0.5,0.875,0.9166666666666666,0.04025509937730988,0.125,-0.2885539604701581,-1.2837357583879425,-1.357242364879943,1,0.5,1,1,-1.6467845450936869,0.26345943309072645,-0.12020053800860488,-1.0037742897156583,1.107430697123059,-0.24097846650905572,-1.025689391776337,-0.7613597983235844,-1.0621006073696266,-0.21138115318786754,0.5,-0.9338098218878937,91000
